,Row ID,Product Name,Category,Sub-Category,Order Priority
32709,41869,"Enermax Message Books, Multicolor",Office Supplies,Paper,High
32710,29236,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels,High
32711,48062,"Ames Peel and Seal, Security-Tint",Office Supplies,Envelopes,Medium
32712,35559,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances,Medium
32713,17305,"Samsung Headset, Cordless",Technology,Phones,Medium
32714,15905,"Eldon Box, Wire Frame",Office Supplies,Storage,Medium
32715,51105,"Wilson Jones Index Tab, Durable",Office Supplies,Binders,Medium
32716,8024,"Motorola Headset, Cordless",Technology,Phones,Medium
32717,14383,"Enermax Memo Slips, Premium",Office Supplies,Paper,Medium
32718,21174,"Ibico 3-Hole Punch, Durable",Office Supplies,Binders,Medium
32719,42420,"Cardinal Index Tab, Clear",Office Supplies,Binders,High
32720,46594,"Tenex Door Stop, Erganomic",Furniture,Furnishings,Medium
32721,24812,"Stanley Pens, Water Color",Office Supplies,Art,High
32722,20904,"BIC Highlighters, Easy-Erase",Office Supplies,Art,High
32723,46763,"Stanley Markers, Water Color",Office Supplies,Art,High
32724,17422,"Boston Markers, Fluorescent",Office Supplies,Art,Medium
32725,14906,"Novimex Round Labels, Laser Printer Compatible",Office Supplies,Labels,High
32726,7449,"Boston Sketch Pad, Fluorescent",Office Supplies,Art,Medium
32727,9933,"SanDisk Keyboard, Programmable",Technology,Accessories,Medium
32728,2793,"Elite Box Cutter, Steel",Office Supplies,Supplies,Medium
32729,7867,"HP Ink, Laser",Technology,Copiers,Medium
32730,820,"Smead Trays, Industrial",Office Supplies,Storage,Medium
32731,7660,"Stockwell Push Pins, 12 Pack",Office Supplies,Fasteners,Critical
32732,5356,"SAFCO Chairmat, Set of Two",Furniture,Chairs,Low
32733,7192,"Wilson Jones Hole Reinforcements, Economy",Office Supplies,Binders,Critical
32734,13451,"Acco Hole Reinforcements, Economy",Office Supplies,Binders,High
32735,26425,"Stockwell Rubber Bands, 12 Pack",Office Supplies,Fasteners,High
32736,41639,"GlobeWeis Business Envelopes, Security-Tint",Office Supplies,Envelopes,High
32737,51148,"Stanley Pens, Water Color",Office Supplies,Art,Critical
32738,10441,"Stanley Pens, Water Color",Office Supplies,Art,Critical
32739,13746,"Acme Box Cutter, Steel",Office Supplies,Supplies,Low
32740,11219,"Cardinal 3-Hole Punch, Clear",Office Supplies,Binders,Medium
32741,35951,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,Fasteners,Critical
32742,32528,Design Ebony Sketching Pencil,Office Supplies,Art,High
32743,46771,"Advantus Photo Frame, Erganomic",Furniture,Furnishings,Medium
32744,39039,Xerox 203,Office Supplies,Paper,Medium
32745,47474,"Sauder Corner Shelving, Pine",Furniture,Bookcases,Medium
32746,16887,"Rogers Box, Blue",Office Supplies,Storage,High
32747,51190,"Smead Lockers, Single Width",Office Supplies,Storage,High
32748,11093,"Fellowes Box, Wire Frame",Office Supplies,Storage,Low
32749,20801,"Wilson Jones Binder Covers, Clear",Office Supplies,Binders,Medium
32750,24406,"Memorex Mouse, USB",Technology,Accessories,Medium
32751,19511,"BIC Highlighters, Water Color",Office Supplies,Art,Low
32752,38453,Color-Coded Legal Exhibit Labels,Office Supplies,Labels,Medium
32753,39501,Zebra ZM400 Thermal Label Printer,Technology,Machines,Medium
32754,44809,"BIC Canvas, Water Color",Office Supplies,Art,Medium
32755,3730,"Memorex Keyboard, Programmable",Technology,Accessories,Medium
32756,12220,"Rogers Folders, Single Width",Office Supplies,Storage,High
32757,47932,"Green Bar Parchment Paper, Recycled",Office Supplies,Paper,Medium
32758,15418,"Boston Markers, Fluorescent",Office Supplies,Art,High
32759,18972,"Hon Shipping Labels, Adjustable",Office Supplies,Labels,Medium
32760,1945,"Office Star Chairmat, Red",Furniture,Chairs,Medium
32761,9894,"Hon Bag Chairs, Black",Furniture,Chairs,Medium
32762,2226,"Acme Ruler, Serrated",Office Supplies,Supplies,High
32763,4615,"Enermax Parchment Paper, Premium",Office Supplies,Paper,High
32764,81,"Office Star Bag Chairs, Set of Two",Furniture,Chairs,Medium
32765,6799,"Novimex Bag Chairs, Red",Furniture,Chairs,Medium
32766,1152,"Acme Ruler, High Speed",Office Supplies,Supplies,Low
32767,2183,"Ikea Floating Shelf Set, Traditional",Furniture,Bookcases,Medium
32768,2531,"Green Bar Computer Printout Paper, Recycled",Office Supplies,Paper,Medium
32769,39502,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs,Medium
32770,41512,"Stanley Sketch Pad, Fluorescent",Office Supplies,Art,Medium
32771,14852,"Sanford Highlighters, Easy-Erase",Office Supplies,Art,High
32772,46629,"Eldon Light Bulb, Black",Furniture,Furnishings,High
32773,17163,"Avery Binder, Recycled",Office Supplies,Binders,High
32774,34880,Bretford CR8500 Series Meeting Room Furniture,Furniture,Tables,Medium
32775,24966,"Smead Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels,Medium
32776,1308,"Cisco Headset, Cordless",Technology,Phones,Medium
32777,20648,"Stiletto Scissors, Easy Grip",Office Supplies,Supplies,Medium
32778,29979,"Enermax Computer Printout Paper, Multicolor",Office Supplies,Paper,High
32779,47018,"Novimex Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels,High
32780,44566,"BIC Sketch Pad, Blue",Office Supplies,Art,Medium
32781,23180,"Kleencut Ruler, Steel",Office Supplies,Supplies,Medium
32782,26528,"SanDisk Mouse, Programmable",Technology,Accessories,Medium
32783,39499,Mitel MiVoice 5330e IP Phone,Technology,Phones,Medium
32784,50793,"Acme Shears, Serrated",Office Supplies,Supplies,Medium
32785,30137,"Panasonic Receipt Printer, Red",Technology,Machines,Medium
32786,40893,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders,Medium
32787,25208,"Kraft Manila Envelope, Recycled",Office Supplies,Envelopes,High
32788,30686,"Elite Shears, Serrated",Office Supplies,Supplies,Medium
32789,25160,"Enermax Numeric Keypad, Bluetooth",Technology,Accessories,High
32790,23054,"Green Bar Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,Medium
32791,20541,"Novimex Removable Labels, 5000 Label Set",Office Supplies,Labels,High
32792,34881,Global Super Steno Chair,Furniture,Chairs,Medium
32793,3598,"Advantus Paper Clips, Metal",Office Supplies,Fasteners,High
32794,3874,"Stiletto Letter Opener, Steel",Office Supplies,Supplies,Medium
32795,9872,"Cardinal Binding Machine, Economy",Office Supplies,Binders,Medium
32796,4700,"Stanley Pencil Sharpener, Water Color",Office Supplies,Art,High
32797,38567,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Furniture,Bookcases,Medium
32798,16654,"Stanley Highlighters, Easy-Erase",Office Supplies,Art,Medium
32799,12191,"Fellowes Box, Industrial",Office Supplies,Storage,Medium
32800,21220,"Green Bar Parchment Paper, Recycled",Office Supplies,Paper,Medium
32801,39498,Fellowes Desktop Hanging File Manager,Office Supplies,Storage,Medium
32802,37207,Satellite Sectional Post Binders,Office Supplies,Binders,High
32803,12377,"Tenex Folders, Blue",Office Supplies,Storage,Medium
32804,24793,"Rogers Folders, Blue",Office Supplies,Storage,Medium
32805,45907,"Wilson Jones 3-Hole Punch, Clear",Office Supplies,Binders,Medium
32806,37191,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,High
32807,37205,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Office Supplies,Appliances,High
32808,14877,"Binney & Smith Pencil Sharpener, Easy-Erase",Office Supplies,Art,Medium
32809,28884,"Xerox Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,High
32810,40894,Jensen SMPS-640 - speaker phone,Technology,Phones,Medium
32811,51264,"Ibico 3-Hole Punch, Clear",Office Supplies,Binders,Low
32812,50673,"Stanley Pencil Sharpener, Water Color",Office Supplies,Art,Medium
32813,43494,"SAFCO Rocking Chair, Set of Two",Furniture,Chairs,Medium
32814,19311,"Novimex Removable Labels, Adjustable",Office Supplies,Labels,Low
32815,12245,"Elite Scissors, Easy Grip",Office Supplies,Supplies,Medium
32816,27540,"Cardinal Binder, Economy",Office Supplies,Binders,High
32817,21000,"Rogers Folders, Single Width",Office Supplies,Storage,Medium
32818,36854,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Art,High
32819,41564,"Ames Peel and Seal, with clear poly window",Office Supplies,Envelopes,Medium
32820,45340,"Acco 3-Hole Punch, Durable",Office Supplies,Binders,High
32821,15237,"Tenex Shelving, Industrial",Office Supplies,Storage,Medium
32822,2884,"OIC Push Pins, Bulk Pack",Office Supplies,Fasteners,High
32823,7706,"Ibico Binding Machine, Recycled",Office Supplies,Binders,High
32824,9923,"Enermax Flash Drive, Bluetooth",Technology,Accessories,Medium
32825,856,"Harbour Creations Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels,High
32826,5301,"Xerox Note Cards, Premium",Office Supplies,Paper,High
32827,7496,"Novimex Bag Chairs, Black",Furniture,Chairs,High
32828,24723,"Acco Binder Covers, Economy",Office Supplies,Binders,Medium
32829,26806,"Fellowes Lockers, Blue",Office Supplies,Storage,Medium
32830,20881,"Wilson Jones Index Tab, Recycled",Office Supplies,Binders,High
32831,35217,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders,Medium
32832,18761,"Fiskars Scissors, Serrated",Office Supplies,Supplies,Medium
32833,11454,"BIC Pens, Fluorescent",Office Supplies,Art,High
32834,14227,"Acco Hole Reinforcements, Durable",Office Supplies,Binders,Critical
32835,28536,"SanDisk Mouse, USB",Technology,Accessories,High
32836,35216,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Storage,Medium
32837,13263,"Ibico 3-Hole Punch, Economy",Office Supplies,Binders,Medium
32838,21597,"Green Bar Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,Medium
32839,24873,"Advantus Rubber Bands, 12 Pack",Office Supplies,Fasteners,Critical
32840,8028,"Smead Shelving, Industrial",Office Supplies,Storage,Medium
32841,5195,"Harbour Creations Round Labels, 5000 Label Set",Office Supplies,Labels,Medium
32842,1051,"KitchenAid Refrigerator, Silver",Office Supplies,Appliances,Medium
32843,3570,"Stockwell Push Pins, Metal",Office Supplies,Fasteners,High
32844,46265,"Sanford Sketch Pad, Water Color",Office Supplies,Art,Medium
32845,30364,"Deflect-O Photo Frame, Durable",Furniture,Furnishings,Medium
32846,31029,"Boston Sketch Pad, Fluorescent",Office Supplies,Art,Medium
32847,37204,GBC VeloBind Cover Sets,Office Supplies,Binders,High
32848,26010,"Kleencut Scissors, High Speed",Office Supplies,Supplies,Medium
32849,7473,"Jiffy Peel and Seal, Recycled",Office Supplies,Envelopes,Low
32850,15075,"Enermax Note Cards, 8.5 x 11",Office Supplies,Paper,High
32851,43553,"Stanley Markers, Blue",Office Supplies,Art,Medium
32852,27528,"Novimex Removable Labels, Laser Printer Compatible",Office Supplies,Labels,Low
32853,22022,"Rogers Trays, Blue",Office Supplies,Storage,Medium
32854,15884,"Fellowes Box, Industrial",Office Supplies,Storage,Medium
32855,47370,"Avery Binder, Recycled",Office Supplies,Binders,High
32856,23665,"Cameo Interoffice Envelope, Security-Tint",Office Supplies,Envelopes,Medium
32857,33027,White GlueTop Scratch Pads,Office Supplies,Paper,Medium
32858,50764,"Xerox Message Books, Recycled",Office Supplies,Paper,Critical
32859,26089,"Binney & Smith Markers, Water Color",Office Supplies,Art,Medium
32860,37367,Avery 486,Office Supplies,Labels,Low
32861,1522,"Novimex Rocking Chair, Adjustable",Furniture,Chairs,Medium
32862,25787,"Hon File Folder Labels, Alphabetical",Office Supplies,Labels,Medium
32863,8687,"Sanford Pencil Sharpener, Water Color",Office Supplies,Art,Medium
32864,6111,"Acco Hole Reinforcements, Clear",Office Supplies,Binders,Critical
32865,25135,"Boston Pens, Easy-Erase",Office Supplies,Art,High
32866,19768,"GlobeWeis Manila Envelope, Security-Tint",Office Supplies,Envelopes,Medium
32867,26833,"Accos Staples, Metal",Office Supplies,Fasteners,High
32868,32761,Stockwell Gold Paper Clips,Office Supplies,Fasteners,High
32869,40892,"Acco Six-Outlet Power Strip, 4' Cord Length",Office Supplies,Appliances,Medium
32870,36853,Stackable Trays,Furniture,Furnishings,High
32871,41537,"Acme Box Cutter, Serrated",Office Supplies,Supplies,High
32872,17337,"Acco Binder, Durable",Office Supplies,Binders,High
32873,33028,Xerox 195,Office Supplies,Paper,Medium
32874,48221,"StarTech Calculator, Red",Technology,Machines,Critical
32875,38568,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Appliances,Medium
32876,37206,"Eldon Regeneration Recycled Desk Accessories, Black",Furniture,Furnishings,High
32877,8798,"Rubbermaid Photo Frame, Duo Pack",Furniture,Furnishings,High
32878,39500,Nu-Dell EZ-Mount Plastic Wall Frames,Furniture,Furnishings,Medium
32879,42214,"Binney & Smith Sketch Pad, Water Color",Office Supplies,Art,Medium
32880,13054,"Breville Coffee Grinder, Silver",Office Supplies,Appliances,Medium
32881,23856,"Binney & Smith Highlighters, Easy-Erase",Office Supplies,Art,High
32882,17758,"Eldon Light Bulb, Black",Furniture,Furnishings,Medium
32883,42908,"Novimex Rocking Chair, Black",Furniture,Chairs,Low
32884,11925,"Rogers Box, Blue",Office Supplies,Storage,High
32885,34879,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,Medium
32886,27130,"Smead File Folder Labels, Adjustable",Office Supplies,Labels,High
32887,8391,"Green Bar Cards & Envelopes, Recycled",Office Supplies,Paper,Medium
32888,4498,"OIC Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners,High
32889,3987,"Rubbermaid Light Bulb, Erganomic",Furniture,Furnishings,High
32890,9910,"GlobeWeis Clasp Envelope, Set of 50",Office Supplies,Envelopes,High
32891,6379,"Fellowes Folders, Blue",Office Supplies,Storage,Medium
32892,6827,"Xerox Memo Slips, Premium",Office Supplies,Paper,Critical
32893,7422,"Xerox Parchment Paper, Multicolor",Office Supplies,Paper,Critical
32894,7494,"Memorex Flash Drive, USB",Technology,Accessories,Medium
32895,24256,"Wilson Jones Index Tab, Economy",Office Supplies,Binders,Medium
32896,34882,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Office Supplies,Labels,Medium
32897,35435,Avery Binding System Hidden Tab Executive Style Index Sets,Office Supplies,Binders,Medium
32898,31709,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,Medium
32899,41228,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,Bookcases,Medium
32900,17544,"Stanley Pencil Sharpener, Easy-Erase",Office Supplies,Art,Medium
32901,31705,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,Medium
32902,43682,"Tenex Trays, Wire Frame",Office Supplies,Storage,Medium
32903,27394,"Smead Trays, Wire Frame",Office Supplies,Storage,Medium
32904,15546,"GlobeWeis Peel and Seal, Security-Tint",Office Supplies,Envelopes,Medium
32905,39048,Cisco SPA301,Technology,Phones,Medium
32906,10457,"Wilson Jones Binder Covers, Clear",Office Supplies,Binders,Critical
32907,21223,"Enermax Message Books, 8.5 x 11",Office Supplies,Paper,High
32908,50768,"Cuisinart Toaster, White",Office Supplies,Appliances,Medium
32909,26135,"Stockwell Push Pins, Metal",Office Supplies,Fasteners,Medium
32910,26039,"Stiletto Scissors, Easy Grip",Office Supplies,Supplies,High
32911,29170,"Avery Binder, Economy",Office Supplies,Binders,Medium
32912,28585,"Stockwell Thumb Tacks, Bulk Pack",Office Supplies,Fasteners,High
32913,13465,"Avery Shipping Labels, 5000 Label Set",Office Supplies,Labels,Low
32914,13030,"Fellowes Trays, Single Width",Office Supplies,Storage,Medium
32915,15515,"Avery Color Coded Labels, Alphabetical",Office Supplies,Labels,Medium
32916,44734,"Smead Trays, Blue",Office Supplies,Storage,Medium
32917,31703,Sharp AL-1530CS Digital Copier,Technology,Copiers,Medium
32918,39046,Tennsco Double-Tier Lockers,Office Supplies,Storage,Medium
32919,38101,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,Medium
32920,46982,"Stiletto Letter Opener, Steel",Office Supplies,Supplies,Medium
32921,2015,"Accos Push Pins, Metal",Office Supplies,Fasteners,High
32922,8425,"Hon Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels,Medium
32923,1081,"Okidata Phone, White",Technology,Machines,Medium
32924,9092,"Enermax Memo Slips, 8.5 x 11",Office Supplies,Paper,Medium
32925,3765,"Smead Shelving, Industrial",Office Supplies,Storage,Medium
32926,22036,"Stockwell Clamps, Bulk Pack",Office Supplies,Fasteners,High
32927,12523,"Stockwell Paper Clips, Metal",Office Supplies,Fasteners,High
32928,31199,"Harbour Creations Bag Chairs, Black",Furniture,Chairs,Medium
32929,43775,"Samsung Office Telephone, Cordless",Technology,Phones,High
32930,14972,"Eldon Light Bulb, Duo Pack",Furniture,Furnishings,Medium
32931,20072,"Stanley Sketch Pad, Fluorescent",Office Supplies,Art,Medium
32932,31702,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,Medium
32933,30897,"Xerox Memo Slips, Recycled",Office Supplies,Paper,High
32934,31710,Novimex High-Tech Fabric Mesh Task Chair,Furniture,Chairs,Medium
32935,31708,Xerox 1908,Office Supplies,Paper,Medium
32936,27328,"Acme Letter Opener, Serrated",Office Supplies,Supplies,High
32937,39045,"Seth Thomas 8 1/2"" Cubicle Clock",Furniture,Furnishings,Medium
32938,28345,"Kleencut Ruler, High Speed",Office Supplies,Supplies,Medium
32939,17153,"Eldon Folders, Blue",Office Supplies,Storage,Medium
32940,19785,"Fellowes Folders, Industrial",Office Supplies,Storage,Medium
